revenue,potential_revenue,pl_inventory_percentage
341.56,429.61,-25.78
90.17,167.88,-86.18
25.64,94.61,-268.99
394.68,585.22,-48.28
710.94,871.65,-22.61
156.39,273.95,-75.17
444.93,761.09,-71.06
184.53,264.42,-43.29
698.57,939.58,-34.5
634.52,988.26,-55.75
73.87,101.02,-36.75
506.33,690.1,-36.29
592.89,842.51,-42.1
150.89,198.46,-31.53
567.13,779.72,-37.49
540.16,780.07,-44.41
487.65,648.08,-32.9
751.07,1022.94,-36.2
481.02,610.72,-26.96
0.0,0.0,0.0
50.91,68.39,-34.34
644.17,927.0,-43.91
314.27,507.53,-61.49
588.27,800.52,-36.08
370.43,511.07,-37.97
618.42,921.04,-48.93
286.93,427.74,-49.07
44.13,75.09,-70.16
44.71,47.16,-5.48
207.91,351.77,-69.19
677.48,815.53,-20.38
203.84,307.06,-50.64
42.92,45.91,-6.97
462.46,591.93,-28.0
0.0,0.0,0.0
245.58,299.81,-22.08
343.15,597.24,-74.05
505.29,659.31,-30.48
0.0,0.0,0.0
226.32,367.8,-62.51
313.2,404.53,-29.16
661.79,964.51,-45.74
564.16,818.8,-45.14
135.79,205.32,-51.2
554.45,789.37,-42.37
287.35,398.34,-38.63
634.77,890.89,-40.35
374.36,429.99,-14.86
663.22,898.08,-35.41
61.15,85.8,-40.31
881.77,1333.98,-51.28
83.29,97.39,-16.93
33.68,65.15,-93.44
412.68,602.21,-45.93
664.02,931.75,-40.32
222.73,317.7,-42.64
420.72,526.7,-25.19
207.37,287.72,-38.75
362.05,441.93,-22.06
165.68,226.02,-36.42
731.55,949.95,-29.85
659.95,947.35,-43.55
337.27,560.08,-66.06
331.21,425.83,-28.57
504.19,668.06,-32.5
730.13,980.3,-34.26
653.89,1034.18,-58.16
377.36,549.17,-45.53
539.57,770.3,-42.76
162.02,268.73,-65.86
448.67,748.44,-66.81
204.45,301.02,-47.23
526.84,767.1,-45.6
555.88,844.21,-51.87
290.96,409.03,-40.58
567.26,777.28,-37.02
512.35,704.61,-37.53
461.14,599.63,-30.03
49.85,62.78,-25.94
353.46,449.41,-27.15
269.92,385.27,-42.73
59.84,89.01,-48.75
342.49,520.51,-51.98
365.4,517.0,-41.49
63.31,79.61,-25.75
160.08,203.15,-26.91
464.66,611.23,-31.54
191.31,277.79,-45.2
532.99,830.97,-55.91
340.53,426.03,-25.11
540.08,771.72,-42.89
172.73,212.18,-22.84
202.43,263.05,-29.95
287.5,495.93,-72.5
640.19,969.33,-51.41
448.36,684.28,-52.62
714.74,907.91,-27.03
122.11,161.81,-32.51
168.22,233.26,-38.66
388.44,574.73,-47.96
577.68,895.44,-55.01
698.81,1076.96,-54.11
100.62,153.61,-52.66
583.75,806.19,-38.11
403.52,518.63,-28.53
247.17,360.32,-45.78
445.07,577.36,-29.72
672.34,944.62,-40.5
230.66,394.14,-70.87
33.82,39.81,-17.71
619.29,870.6,-40.58
327.94,431.55,-31.59
317.74,578.06,-81.93
217.58,284.19,-30.61
527.37,725.17,-37.51
598.41,828.89,-38.52
53.65,81.56,-52.02
346.81,465.53,-34.23
119.56,162.45,-35.87
605.43,819.04,-35.28
773.55,1242.81,-60.66
94.04,148.65,-58.07
156.25,200.72,-28.46
551.61,672.11,-21.85
462.54,579.52,-25.29
605.11,748.82,-23.75
115.08,202.42,-75.9
359.17,465.72,-29.67
485.96,679.44,-39.81
394.28,550.85,-39.71
775.27,966.54,-24.67
656.29,918.05,-39.88
244.42,330.98,-35.41
143.58,224.05,-56.05
732.13,1012.03,-38.23
27.83,60.96,-119.04
0.0,0.0,0.0
620.67,751.87,-21.14
586.4,743.2,-26.74
538.44,844.2,-56.79
532.4,736.56,-38.35
264.86,407.0,-53.67
559.06,760.39,-36.01
71.25,84.24,-18.23
447.15,621.67,-39.03
467.21,676.62,-44.82
0.0,0.0,0.0
14.55,27.55,-89.35
582.73,839.86,-44.13
130.51,153.96,-17.97
356.38,455.45,-27.8
477.97,688.78,-44.11
555.22,736.1,-32.58
48.7,66.29,-36.12
414.15,599.95,-44.86
48.98,80.16,-63.66
179.01,268.18,-49.81
599.51,807.33,-34.66
12.18,29.11,-139.0
785.08,1104.07,-40.63
258.03,304.69,-18.08
283.53,507.71,-79.07
489.32,700.21,-43.1
289.21,439.03,-51.8
284.74,429.75,-50.93
715.17,1083.58,-51.51
0.0,0.0,0.0
564.18,842.93,-49.41
329.42,418.66,-27.09
560.75,689.58,-22.97
318.72,436.37,-36.91
294.55,453.91,-54.1
340.66,467.84,-37.33
641.71,883.19,-37.63
280.12,375.77,-34.15
305.82,421.23,-37.74
793.59,1020.58,-28.6
524.95,799.26,-52.25
314.94,347.05,-10.2
275.96,391.57,-41.89
431.41,562.07,-30.29
274.97,401.53,-46.03
186.51,271.64,-45.64
52.47,60.71,-15.7
552.72,784.08,-41.86
514.52,721.32,-40.19
0.0,0.0,0.0
56.07,70.56,-25.84
510.09,660.6,-29.51
13.03,36.77,-182.19
537.46,733.16,-36.41
811.62,989.47,-21.91
126.47,184.64,-46.0
319.92,492.5,-53.94
22.48,28.48,-26.69
607.77,831.02,-36.73
66.56,103.49,-55.48
553.73,774.4,-39.85
441.04,642.32,-45.64
399.49,512.02,-28.17
98.54,203.99,-107.01
442.7,706.82,-59.66
469.27,681.98,-45.33
419.04,590.4,-40.89
195.47,284.33,-45.46
441.3,626.81,-42.04
338.29,394.99,-16.76
0.0,0.0,0.0
93.59,143.01,-52.8
237.16,317.81,-34.01
584.55,856.34,-46.5
240.85,391.7,-62.63
342.99,503.35,-46.75
556.24,800.49,-43.91
413.31,573.69,-38.8
444.42,566.07,-27.37
36.4,47.2,-29.67
262.94,313.1,-19.08
404.48,539.93,-33.49
183.89,254.45,-38.37
216.75,249.67,-15.19
599.39,808.44,-34.88
276.61,355.09,-28.37
540.18,774.77,-43.43
145.96,189.25,-29.66
346.06,512.72,-48.16
0.0,0.0,0.0
193.96,248.85,-28.3
65.12,84.07,-29.1
350.25,530.22,-51.38
631.12,859.77,-36.23
420.17,561.73,-33.69
0.0,0.0,0.0
367.79,479.59,-30.4
63.34,112.21,-77.16
79.17,90.16,-13.88
774.48,1021.67,-31.92
324.78,410.75,-26.47
504.83,622.15,-23.24
617.93,946.97,-53.25
348.07,467.51,-34.31
496.02,628.24,-26.66
667.82,908.2,-35.99
427.44,627.92,-46.9
159.72,283.23,-77.33
789.27,1051.56,-33.23
0.0,0.0,0.0
33.73,51.97,-54.08
591.78,793.55,-34.1
107.48,133.08,-23.82
497.81,700.49,-40.71
0.0,0.0,0.0
228.5,313.82,-37.34
445.93,650.35,-45.84
383.19,625.72,-63.29
244.16,319.52,-30.87
365.26,623.94,-70.82
489.81,672.69,-37.34
297.43,423.0,-42.22
455.22,643.09,-41.27
345.99,469.33,-35.65
325.73,583.39,-79.1
223.93,298.67,-33.38
235.29,327.46,-39.17
295.23,381.62,-29.26
330.61,437.19,-32.24
202.31,312.92,-54.67
495.2,644.52,-30.15
110.34,129.77,-17.61
187.41,236.74,-26.32
371.25,478.29,-28.83
127.47,160.3,-25.76
566.5,947.73,-67.3
216.59,313.72,-44.85
593.0,819.18,-38.14
137.05,168.64,-23.05
800.98,1204.58,-50.39
118.32,153.22,-29.5
132.54,183.19,-38.21
0.0,0.0,0.0
155.29,209.64,-35.0
100.59,187.85,-86.75
155.4,247.41,-59.21
321.85,379.27,-17.84
628.39,802.41,-27.69
259.55,470.54,-81.29
286.36,475.26,-65.97
344.05,474.56,-37.93
419.5,642.6,-53.18
580.68,742.13,-27.8
110.02,164.6,-49.61
514.07,714.15,-38.92
96.4,103.64,-7.51
466.32,605.52,-29.85
445.43,642.19,-44.17
594.11,804.55,-35.42
295.13,383.69,-30.01
555.98,789.8,-42.06
44.95,48.94,-8.88
30.84,30.84,0.0
301.18,372.36,-23.63
201.62,326.03,-61.71
542.79,774.93,-42.77
477.01,701.64,-47.09
650.1,988.95,-52.12
522.64,844.65,-61.61
540.08,701.11,-29.82
220.53,330.43,-49.83
437.53,693.7,-58.55
627.23,823.42,-31.28
224.91,311.91,-38.68
331.87,429.04,-29.28
374.63,500.64,-33.64
947.27,1190.32,-25.66
648.44,831.23,-28.19
213.26,356.87,-67.34
184.4,277.51,-50.49
665.67,946.45,-42.18
201.18,286.88,-42.6
125.54,146.51,-16.7
111.47,126.45,-13.44
619.79,729.79,-17.75
176.84,331.85,-87.66
348.98,430.8,-23.45
221.44,272.74,-23.17
309.92,458.86,-48.06
485.38,693.85,-42.95
455.88,569.94,-25.02
519.22,653.1,-25.78
41.07,72.36,-76.19
105.11,165.82,-57.76
561.31,774.81,-38.04
223.46,309.3,-38.41
192.53,295.86,-53.67
613.49,875.14,-42.65
585.42,811.9,-38.69
290.82,417.49,-43.56
505.62,813.3,-60.85
113.53,134.5,-18.47
759.32,1030.46,-35.71
194.1,326.64,-68.28
199.29,283.73,-42.37
678.33,980.06,-44.48
0.0,0.0,0.0
779.21,1099.35,-41.09
561.27,710.02,-26.5
307.16,406.68,-32.4
239.63,341.61,-42.56
235.26,347.8,-47.84
42.69,51.69,-21.08
118.72,151.38,-27.51
622.47,816.37,-31.15
483.3,741.73,-53.47
152.84,223.0,-45.9
773.98,1013.68,-30.97
245.12,395.02,-61.15
677.37,958.17,-41.45
154.3,192.97,-25.06
422.4,605.6,-43.37
101.25,141.66,-39.91
761.32,1040.31,-36.65
95.01,114.01,-20.0
734.06,998.2,-35.98
593.42,874.04,-47.29
287.58,399.06,-38.76
560.95,893.65,-59.31
503.66,652.48,-29.55
129.41,183.72,-41.97
262.04,340.31,-29.87
361.91,438.12,-21.06
626.59,828.12,-32.16
0.0,0.0,0.0
216.77,335.72,-54.87
676.26,1034.94,-53.04
178.72,204.41,-14.37
290.44,479.85,-65.21
318.13,419.73,-31.94
195.13,242.79,-24.42
693.28,970.66,-40.01
140.57,198.26,-41.04
704.27,1031.95,-46.53
326.47,424.2,-29.94
460.9,760.42,-64.99
333.51,443.27,-32.91
64.07,75.55,-17.92
109.0,189.75,-74.08
512.31,634.81,-23.91
113.3,184.69,-63.01
50.74,88.67,-74.75
541.81,723.14,-33.47
359.84,584.65,-62.47
303.47,460.36,-51.7
241.82,386.51,-59.83
155.44,233.77,-50.39
725.35,1058.84,-45.98
614.45,931.65,-51.62
642.72,1016.42,-58.14
534.99,724.81,-35.48
0.0,0.0,0.0
361.84,442.64,-22.33
419.21,563.24,-34.36
0.0,0.0,0.0
192.83,249.24,-29.25
432.72,646.67,-49.44
66.19,80.93,-22.27
779.5,1028.58,-31.95
89.4,162.11,-81.33
7.25,7.25,0.0
202.93,325.74,-60.52
0.0,0.0,0.0
21.14,48.84,-131.03
0.0,0.0,0.0
721.81,1007.65,-39.6
144.8,183.36,-26.63
259.85,307.48,-18.33
112.6,151.28,-34.35
466.51,556.33,-19.25
222.24,322.63,-45.17
398.63,698.34,-75.19
340.01,497.94,-46.45
663.94,872.69,-31.44
401.49,576.73,-43.65
335.21,550.51,-64.23
767.82,1014.62,-32.14
343.65,403.22,-17.33
203.61,296.37,-45.56
33.73,33.73,0.0
283.67,397.96,-40.29
626.76,793.62,-26.62
598.43,861.6,-43.98
12.97,14.96,-15.34
373.59,595.26,-59.34
452.05,692.43,-53.18
770.8,1025.01,-32.98
0.0,0.0,0.0
604.54,830.56,-37.39
297.31,445.2,-49.74
695.33,974.44,-40.14
279.62,481.31,-72.13
295.39,460.4,-55.86
744.51,995.59,-33.72
209.34,309.59,-47.89
523.13,861.98,-64.77
846.97,1015.4,-19.89
205.82,227.27,-10.42
81.2,141.1,-73.77
531.42,717.28,-34.97
853.31,1201.92,-40.85
171.58,251.71,-46.7
506.73,579.77,-14.41
399.47,610.16,-52.74
363.33,533.45,-46.82
645.65,944.65,-46.31
228.34,285.95,-25.23
383.19,575.47,-50.18
457.46,696.64,-52.28
722.64,938.84,-29.92
335.84,489.53,-45.76
513.11,730.56,-42.38
638.63,983.39,-53.98
379.07,598.98,-58.01
412.46,627.9,-52.23
601.79,919.44,-52.78
715.5,887.95,-24.1
324.31,384.41,-18.53
0.0,0.0,0.0
389.79,647.57,-66.13
668.76,917.0,-37.12
64.61,81.0,-25.37
439.65,655.33,-49.06
623.76,863.8,-38.48
480.65,600.9,-25.02
229.64,321.57,-40.03
192.71,232.28,-20.53
579.3,746.05,-28.78
103.39,154.39,-49.33
528.46,770.28,-45.76
219.84,328.92,-49.62
412.2,655.91,-59.12
56.27,112.34,-99.64
284.18,368.57,-29.7
279.67,431.65,-54.34
162.99,222.69,-36.63
310.64,421.82,-35.79
371.25,472.37,-27.24
641.04,856.47,-33.61
373.07,458.82,-22.98
701.67,957.06,-36.4
272.56,407.25,-49.42
891.98,1307.37,-46.57
208.7,240.7,-15.33
207.29,283.68,-36.85
180.26,256.9,-42.52
283.33,475.59,-67.86
483.79,640.96,-32.49
362.08,538.29,-48.67
379.59,580.18,-52.84
110.62,176.0,-59.1
147.07,179.01,-21.72
180.27,298.15,-65.39
326.56,347.17,-6.31
518.9,658.09,-26.82
684.43,886.91,-29.58
193.58,227.97,-17.77
503.57,654.1,-29.89
627.78,887.37,-41.35
312.62,439.71,-40.65
43.42,57.52,-32.47
410.94,683.32,-66.28
91.89,116.88,-27.2
500.96,701.28,-39.99
450.32,733.5,-62.88
530.89,722.97,-36.18
399.22,560.74,-40.46
64.28,104.8,-63.04
224.2,320.04,-42.75
553.1,721.46,-30.44
223.94,285.65,-27.56
625.31,908.01,-45.21
753.32,1036.73,-37.62
359.42,565.83,-57.43
121.07,182.03,-50.35
499.23,746.05,-49.44
444.81,638.12,-43.46
126.26,174.09,-37.88
0.0,0.0,0.0
281.57,440.36,-56.39
581.54,873.08,-50.13
499.39,782.52,-56.7
228.18,347.08,-52.11
570.78,781.69,-36.95
269.4,363.59,-34.96
336.04,568.16,-69.08
188.41,267.76,-42.12
129.94,181.52,-39.7
351.54,478.26,-36.05
378.79,556.24,-46.85
378.22,681.61,-80.22
235.59,304.62,-29.3
448.79,664.43,-48.05
0.0,0.0,0.0
379.58,501.06,-32.0
20.74,26.73,-28.88
100.06,137.96,-37.88
100.97,119.94,-18.79
647.3,920.55,-42.21
518.0,827.29,-59.71
627.16,790.51,-26.05
305.78,413.6,-35.26
0.0,0.0,0.0
542.39,789.48,-45.56
524.17,632.02,-20.58
254.43,314.61,-23.65
41.92,55.6,-32.63
189.93,309.2,-62.8
361.15,405.82,-12.37
99.07,155.05,-56.51
257.37,305.48,-18.69
0.0,0.0,0.0
941.35,1145.1,-21.64
231.23,299.2,-29.39
819.41,1194.58,-45.79
29.47,40.05,-35.9
609.08,949.45,-55.88
187.58,252.43,-34.57
636.26,925.63,-45.48
621.9,915.73,-47.25
50.27,85.19,-69.46
56.92,70.42,-23.72
12.53,19.28,-53.87
0.0,0.0,0.0
489.34,677.39,-38.43
0.0,0.0,0.0
151.95,284.56,-87.27
223.0,312.14,-39.97
487.29,708.23,-45.34
685.36,919.06,-34.1
495.06,665.94,-34.52
395.92,633.14,-59.92
180.42,233.49,-29.41
82.87,150.29,-81.36
455.99,617.65,-35.45
329.48,414.01,-25.66
58.26,67.24,-15.41
527.23,663.1,-25.77
6.05,19.54,-222.98
448.4,584.27,-30.3
71.12,141.55,-99.03
460.97,625.36,-35.66
644.49,901.45,-39.87
569.13,658.9,-15.77
173.92,321.57,-84.9
316.63,442.34,-39.7
687.9,1006.15,-46.26
295.37,433.82,-46.87
573.6,880.7,-53.54
321.12,494.52,-54.0
219.57,345.32,-57.27
62.8,99.44,-58.34
564.99,858.77,-52.0
0.0,0.0,0.0
663.08,926.29,-39.7
491.43,709.46,-44.37
426.95,610.38,-42.96
358.18,454.6,-26.92
337.86,528.91,-56.55
639.44,887.57,-38.8
55.61,89.58,-61.09
180.48,272.32,-50.89
241.02,338.36,-40.39
193.9,326.01,-68.13
531.38,760.93,-43.2
550.71,729.01,-32.38
45.33,62.31,-37.46
268.67,314.63,-17.11
123.69,188.59,-52.47
81.55,108.1,-32.56
456.98,590.23,-29.16
617.43,964.4,-56.2
582.3,805.16,-38.27
277.5,511.31,-84.26
298.41,415.78,-39.33
452.69,713.32,-57.57
21.75,29.54,-35.82
517.58,761.36,-47.1
734.45,1007.06,-37.12
283.4,459.81,-62.25
341.99,470.0,-37.43
1.99,1.99,0.0
623.77,909.04,-45.73
203.54,301.72,-48.24
431.74,573.39,-32.81
650.46,1053.33,-61.94
639.58,881.69,-37.85
194.86,255.12,-30.92
405.93,594.16,-46.37
344.96,421.44,-22.17
97.46,106.9,-9.69
84.94,99.82,-17.52
182.95,275.32,-50.49
515.88,714.62,-38.52
0.0,0.0,0.0
246.8,287.77,-16.6
267.53,441.02,-64.85
328.09,380.96,-16.11
481.48,634.59,-31.8
574.02,777.11,-35.38
334.44,643.24,-92.33
380.77,444.42,-16.72
416.16,532.13,-27.87
483.21,625.27,-29.4
263.21,319.55,-21.4
149.98,260.13,-73.44
238.99,314.55,-31.62
390.38,664.48,-70.21
198.58,315.14,-58.7
249.25,356.82,-43.16
453.73,654.13,-44.17
364.87,528.57,-44.87
465.96,620.84,-33.24
495.4,750.28,-51.45
376.64,632.63,-67.97
65.56,86.28,-31.6
153.46,186.13,-21.29
70.21,81.95,-16.72
0.0,0.0,0.0
264.25,338.42,-28.07
172.04,329.12,-91.3
614.83,864.66,-40.63
50.53,95.7,-89.39
146.05,193.18,-32.27
383.16,557.56,-45.52
637.95,883.17,-38.44
369.97,472.59,-27.74
719.56,1023.91,-42.3
689.79,953.38,-38.21
62.13,81.77,-31.61
0.0,0.0,0.0
738.35,1026.42,-39.02
202.93,287.97,-41.91
544.82,865.32,-58.83
530.22,759.36,-43.22
259.82,424.04,-63.21
559.79,719.67,-28.56
627.33,927.2,-47.8
180.83,232.18,-28.4
334.64,461.03,-37.77
450.91,571.12,-26.66
134.9,164.4,-21.87
281.32,421.05,-49.67
413.74,556.92,-34.61
478.52,755.81,-57.95
521.26,760.22,-45.84
210.83,258.12,-22.43
532.37,838.67,-57.54
649.19,882.08,-35.87
131.84,163.52,-24.03
0.0,0.0,0.0
0.0,0.0,0.0
442.6,618.22,-39.68
402.54,562.2,-39.66
265.07,438.21,-65.32
291.39,448.36,-53.87
202.8,280.0,-38.07
386.33,512.72,-32.72
580.56,754.87,-30.02
724.52,995.65,-37.42
201.23,269.33,-33.84
693.18,968.98,-39.79
332.69,431.87,-29.81
357.3,488.28,-36.66
132.04,174.97,-32.51
58.05,79.24,-36.5
327.38,469.78,-43.5
152.56,226.99,-48.79
76.96,127.88,-66.16
179.19,230.88,-28.85
572.76,712.15,-24.34
49.56,54.55,-10.07
431.01,551.28,-27.9
746.61,987.62,-32.28
568.54,753.65,-32.56
44.47,55.45,-24.69
347.11,441.18,-27.1
742.9,976.01,-31.38
803.22,1099.82,-36.93
180.2,244.91,-35.91
472.04,660.32,-39.89
202.76,248.1,-22.36
258.79,415.79,-60.67
364.86,509.6,-39.67
682.25,996.49,-46.06
289.76,399.29,-37.8
624.66,752.85,-20.52
9.49,9.49,0.0
273.16,398.72,-45.97
51.59,57.54,-11.53
228.24,341.41,-49.58
293.17,420.78,-43.53
347.56,572.53,-64.73
100.14,128.66,-28.48
558.34,723.25,-29.54
557.31,784.75,-40.81
281.4,361.2,-28.36
820.68,1161.92,-41.58
613.82,905.59,-47.53
0.0,0.0,0.0
479.44,648.4,-35.24
137.28,211.31,-53.93
672.44,923.0,-37.26
478.59,618.37,-29.21
425.01,667.1,-56.96
44.26,74.02,-67.24
411.11,585.03,-42.3
619.63,902.44,-45.64
0.0,0.0,0.0
428.59,542.31,-26.53
414.06,610.39,-47.42
136.03,211.07,-55.16
489.28,642.99,-31.42
768.71,1012.55,-31.72
32.93,41.17,-25.02
264.42,456.31,-72.57
105.05,179.53,-70.9
134.34,159.11,-18.44
780.97,1150.23,-47.28
87.66,156.76,-78.83
310.1,388.81,-25.38
269.91,351.07,-30.07
532.89,716.38,-34.43
371.58,544.78,-46.61
653.67,875.81,-33.98
44.65,61.64,-38.05
180.45,278.68,-54.44
24.98,30.53,-22.22
550.84,748.3,-35.85
416.98,623.22,-49.46
376.02,603.47,-60.49
470.15,666.37,-41.74
25.03,50.41,-101.4
239.23,346.25,-44.74
0.0,0.0,0.0
294.56,429.06,-45.66
89.77,122.69,-36.67
422.31,605.45,-43.37
4.5,7.25,-61.11
237.73,329.32,-38.53
729.93,986.14,-35.1
20.24,36.99,-82.76
526.56,705.87,-34.05
379.21,503.17,-32.69
286.44,393.73,-37.46
601.91,1005.14,-66.99
189.08,326.34,-72.59
563.69,748.56,-32.8
400.72,535.28,-33.58
719.36,1071.91,-49.01
662.2,893.13,-34.87
350.56,497.19,-41.83
782.5,985.49,-25.94
638.44,949.33,-48.7
592.17,907.63,-53.27
759.12,1018.86,-34.22
298.1,440.31,-47.71
662.39,1029.32,-55.39
277.22,360.53,-30.05
535.72,680.24,-26.98
422.32,629.36,-49.02
351.29,541.17,-54.05
166.59,222.55,-33.59
443.99,673.15,-51.61
364.99,490.33,-34.34
159.66,263.53,-65.06
801.68,970.52,-21.06
650.28,874.71,-34.51
37.95,47.94,-26.32
7.5,15.94,-112.53
154.32,186.41,-20.79
521.41,777.02,-49.02
390.17,516.95,-32.49
670.55,917.4,-36.81
572.58,764.01,-33.43
419.54,701.03,-67.09
560.87,809.8,-44.38
155.28,182.11,-17.28
150.98,240.45,-59.26
0.0,0.0,0.0
476.34,691.85,-45.24
379.47,482.73,-27.21
730.72,903.74,-23.68
329.96,485.31,-47.08
689.99,884.03,-28.12
110.58,161.93,-46.44
522.22,719.29,-37.74
441.4,572.48,-29.7
498.32,636.23,-27.67
305.99,404.9,-32.32
350.87,476.05,-35.68
517.52,773.41,-49.45
468.21,684.44,-46.18
413.66,638.75,-54.41
0.0,0.0,0.0
518.75,740.2,-42.69
402.52,534.55,-32.8
0.0,0.0,0.0
506.64,590.29,-16.51
482.52,638.04,-32.23
451.64,647.99,-43.47
418.65,706.05,-68.65
412.96,641.13,-55.25
342.67,525.2,-53.27
669.51,932.2,-39.24
384.42,526.91,-37.07
490.77,652.38,-32.93
136.26,266.14,-95.32
759.98,1067.43,-40.46
455.8,756.96,-66.07
316.14,454.37,-43.72
678.99,909.2,-33.9
538.69,776.66,-44.18
34.3,68.93,-100.96
193.16,261.98,-35.63
603.94,881.44,-45.95
527.43,693.47,-31.48
191.99,219.49,-14.32
417.79,521.74,-24.88
424.87,576.36,-35.66
99.21,150.78,-51.98
292.58,427.93,-46.26
98.45,132.69,-34.78
446.99,681.96,-52.57
8.74,8.74,0.0
629.95,904.55,-43.59
26.74,32.24,-20.57
472.14,651.65,-38.02
684.09,839.99,-22.79
618.56,862.04,-39.36
550.12,724.96,-31.78
390.13,503.58,-29.08
129.1,160.48,-24.31
474.04,605.8,-27.8
90.83,163.89,-80.44
293.1,435.97,-48.74
189.55,284.04,-49.85
755.6,1031.98,-36.58
87.14,123.67,-41.92
202.83,327.1,-61.27
203.78,271.49,-33.23
2.75,10.35,-276.36
146.06,161.06,-10.27
317.8,493.09,-55.16
496.61,750.06,-51.04
721.51,1007.03,-39.57
581.18,769.75,-32.45
327.26,489.09,-49.45
98.2,160.2,-63.14
133.92,177.05,-32.21
94.68,138.86,-46.66
158.86,219.32,-38.06
9.14,53.87,-489.39
643.43,1057.6,-64.37
316.94,398.57,-25.76
466.08,644.55,-38.29
613.5,834.58,-36.04
673.82,837.23,-24.25
268.71,480.18,-78.7
484.93,635.41,-31.03
617.83,841.05,-36.13
366.12,470.6,-28.54
329.48,406.51,-23.38
517.57,611.5,-18.15
341.12,471.04,-38.09
2.5,6.0,-140.0
24.73,33.22,-34.33
245.37,415.62,-69.39
316.49,424.98,-34.28
274.84,361.64,-31.58
453.09,525.6,-16.0
447.02,519.31,-16.17
228.25,333.46,-46.09
274.86,355.99,-29.52
585.35,816.77,-39.54
517.67,731.7,-41.34
249.59,386.35,-54.79
687.81,988.06,-43.65
5.99,5.99,0.0
331.19,471.72,-42.43
110.1,154.69,-40.5
225.99,316.38,-40.0
516.52,739.11,-43.09
259.28,383.34,-47.85
517.26,825.15,-59.52
565.36,963.61,-70.44
426.54,549.32,-28.79
422.35,580.82,-37.52
320.81,497.94,-55.21
710.29,977.24,-37.58
568.22,837.73,-47.43
425.25,618.48,-45.44
548.97,683.31,-24.47
57.68,87.91,-52.41
264.99,372.46,-40.56
16.99,16.99,0.0
713.93,940.14,-31.69
697.62,938.79,-34.57
648.44,797.46,-22.98
492.79,698.02,-41.65
0.0,0.0,0.0
318.52,395.33,-24.11
241.75,361.44,-49.51
208.2,267.53,-28.5
25.24,36.24,-43.58
361.64,461.9,-27.72
152.84,211.03,-38.07
635.11,894.29,-40.81
65.73,83.21,-26.59
0.0,0.0,0.0
375.21,556.83,-48.4
522.1,679.85,-30.21
527.25,833.22,-58.03
517.19,678.74,-31.24
403.71,570.83,-41.4
460.95,631.9,-37.09
407.32,612.56,-50.39
80.7,125.27,-55.23
668.11,912.04,-36.51
692.0,932.35,-34.73
190.39,364.59,-91.5
711.47,935.68,-31.51
271.62,304.83,-12.23
785.53,1049.9,-33.65
342.28,419.02,-22.42
261.5,298.72,-14.23
120.88,170.05,-40.68
509.08,642.59,-26.23
64.96,79.9,-23.0
145.16,194.25,-33.82
307.46,488.89,-59.01
642.4,890.97,-38.69
216.42,302.57,-39.81
22.35,39.6,-77.18
410.46,547.54,-33.4
735.1,995.88,-35.48
33.59,38.84,-15.63
271.5,365.97,-34.8
109.49,160.55,-46.63
109.32,177.84,-62.68
708.23,958.81,-35.38
134.45,171.39,-27.47
514.52,705.59,-37.14
397.28,524.52,-32.03
784.72,965.93,-23.09
530.3,774.36,-46.02
629.73,887.51,-40.94
411.37,640.74,-55.76
278.43,354.55,-27.34
48.79,68.59,-40.58
84.19,104.36,-23.96
515.62,783.61,-51.97
49.0,61.29,-25.08
325.94,381.31,-16.99
596.78,742.09,-24.35
152.13,228.98,-50.52
302.51,404.06,-33.57
521.67,741.99,-42.23
68.32,107.15,-56.84
582.32,745.72,-28.06
29.57,49.25,-66.55
263.99,380.96,-44.31
363.14,505.75,-39.27
32.44,54.64,-68.43
17.55,23.5,-33.9
396.02,521.61,-31.71
141.48,176.02,-24.41
383.72,603.49,-57.27
54.93,70.38,-28.13
388.86,485.46,-24.84
115.3,147.48,-27.91
140.03,179.58,-28.24
391.9,575.81,-46.93
25.39,40.62,-59.98
405.8,599.36,-47.7
907.59,1227.8,-35.28
640.19,896.23,-39.99
717.54,927.34,-29.24
278.86,387.16,-38.84
565.88,790.35,-39.67
563.56,794.29,-40.94
385.9,602.66,-56.17
485.22,774.41,-59.6
201.46,253.87,-26.02
23.59,35.08,-48.71
181.83,254.6,-40.02
412.92,556.72,-34.83
387.3,519.76,-34.2
136.52,199.76,-46.32
14.0,18.25,-30.36
291.72,325.11,-11.45
483.76,803.22,-66.04
25.71,64.94,-152.59
164.31,179.78,-9.42
726.59,971.21,-33.67
641.69,976.2,-52.13
328.03,406.8,-24.01
204.73,269.57,-31.67
70.59,94.59,-34.0
634.69,825.71,-30.1
447.53,676.77,-51.22
256.58,342.35,-33.43
28.99,40.24,-38.81
188.65,245.16,-29.95
173.28,223.26,-28.84
134.75,162.89,-20.88
499.36,634.21,-27.0
55.49,58.49,-5.41
685.5,1129.93,-64.83
126.49,174.64,-38.07
691.8,975.07,-40.95
665.27,913.74,-37.35
128.63,241.06,-87.41
259.44,392.76,-51.39
333.95,529.17,-58.46
473.59,690.14,-45.73
649.1,903.49,-39.19
327.08,490.08,-49.83
20.19,36.65,-81.53
46.98,56.53,-20.33
311.37,529.08,-69.92
263.1,399.89,-51.99
70.85,90.04,-27.09
35.88,43.38,-20.9
325.83,524.44,-60.96
601.22,830.82,-38.19
783.22,1050.68,-34.15
516.63,757.03,-46.53
