,inventory,item_url
779,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/paneer/products/paneer-shree-ganesha
780,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/paneer/products/paneer-sai-shree-300g
781,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/paneer/products/paneer-sharma-kitchen-300g
782,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/panipuri/products/puri-papdi-500g-sabrini
783,"
Inventory policy :

                
                2
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/panipuri/products/panipuri-papdi-chips-uttam-200g
784,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/panipuri/products/pani-puri-pellets-500g-sabrini
785,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/panipuri/products/pani-puri-kit-sabrini-280g
786,"
Inventory policy :

                
                9
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/panipuri/products/pani-puri-kit-bika-ji
787,"
Inventory policy :

                
                7
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/panipuri/products/uttam-dry-potato-chips-200g-uttam
788,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/panipuri/products/pani-puri-50pcs
789,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/papadam/products/sago-papad-white-200g
790,"
Inventory policy :

                
                12
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/papadam/products/lijjat-jeera-papad-100g
791,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/papadam/products/fryums-papad-mix-200g-uttam
792,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/papadam/products/garlic-pappadam-maharaja-choice-200g
793,"
Inventory policy :

                
                12
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/papadam/products/copy-of-pappadam-plain-maharaja-choice-200g
794,"
Inventory policy :

                
                12
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/papadam/products/pappadam-plain-maharaja-choice-200g
795,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/papadam/products/gujrati-masala-khichiya-kemchho-200g
796,"
Inventory policy :

                
                3
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/papadam/products/sago-sabudana-papad-colour-200g-uttam
797,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/papadam/products/mc-plain-papad-100g
798,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/peanuts/products/peanuts-raw-red-pattu-500g
799,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/peanuts/products/peanut-raw-small-500g-pattu
800,"
Inventory policy :

                
                5
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/pickle/products/chilli-pickle-in-oil-ahmed-400g
801,"
Inventory policy :

                
                5
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/pickle/products/lime-pickle-in-oil-ahmed-400g-1
802,"
Inventory policy :

                
                5
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/pickle/products/lime-pickle-in-oil-ahmed-400g
803,"
Inventory policy :

                
                5
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/pickle/products/mango-pickle-in-oil-ahmed-400g
804,"
Inventory policy :

                
                5
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/pickle/products/bitter-gourd-pickle-double-horse-400g
805,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/pickle/products/white-lime-pickle-eastern-400g
806,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/pickle/products/white-lime-pickle-double-horse-400g
807,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/pickle/products/tomato-pickle-eastern-400g
808,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/pickle/products/stuffed-red-chilli-pickle-mothers-recipe-500g
809,"
Inventory policy :

                
                6
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/ponni-rice/products/ponni-boiled-rice-pattu-5kg
810,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/ponni-rice/products/pattu-poni-raw-rice
811,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/ponni-rice/products/nirapara-revathi-ponni-rice-5kg
812,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/potato-chips/products/fantastic-delites-sour-cream-chives
813,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/potato-chips/products/fantastic-delites-sea-salt-balsamic-vinegar
814,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/potato-chips/products/fantastic-delites-honey-soy-chicken
815,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/potato-chips/products/wai-wai-quick
816,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/potato-chips/products/uncle-chips
