name,inventory,price,price_correspondance,collection,item_url
SLEEK HOT WAX 600G,-199,$7.50,'/products/sleek-hot-wax-600g',misc-personal-care,https://www.ajijo.com.au/collections/misc-personal-care/products/sleek-hot-wax-600g
SLEEK COLD WAX 600G,-199,$7.50,'/products/sleek-cold-wax-600g',misc-personal-care,https://www.ajijo.com.au/collections/misc-personal-care/products/sleek-cold-wax-600g
ORGANIC THREAD,-199,$3.99,'/products/organic-thread',misc-personal-care,https://www.ajijo.com.au/collections/misc-personal-care/products/organic-thread
COTTON TIPS,-99,$1.95,'/products/cotton-tips',misc-personal-care,https://www.ajijo.com.au/collections/misc-personal-care/products/cotton-tips
AJANTA SHAVING ALUM (FITAKARI) 100G,-99,$1.95,'/products/ajanta-shaving-alum-fitakari-100g',misc-personal-care,https://www.ajijo.com.au/collections/misc-personal-care/products/ajanta-shaving-alum-fitakari-100g
GLYCERINE 100ML ASHWIN PHARMA,-99,$3.95,'/products/glycerine-100ml-ashwin-pharma',misc-personal-care,https://www.ajijo.com.au/collections/misc-personal-care/products/glycerine-100ml-ashwin-pharma
VIBOOTHI 100G,-99,$2.00,'/products/viboothi-100g',misc-religious,https://www.ajijo.com.au/collections/misc-religious/products/viboothi-100g
TURMERIC POWDER SMALL BOX,-99,$0.50,'/products/turmeric-powder-small-box',misc-religious,https://www.ajijo.com.au/collections/misc-religious/products/turmeric-powder-small-box
POOJA SCENT,-99,$1.99,'/products/pooja-scent',misc-religious,https://www.ajijo.com.au/collections/misc-religious/products/pooja-scent
POOJA ITEM MIX ( ALL NECESSARY ITEMS IN A BOX),-99,$11.00,'/products/pooja-item-mix-all-necessary-items-in-a-box',misc-religious,https://www.ajijo.com.au/collections/misc-religious/products/pooja-item-mix-all-necessary-items-in-a-box
POOJA COTTON CLOTH WHITE 1M,-99,$2.99,'/products/pooja-cotton-cloth-white-1m',misc-religious,https://www.ajijo.com.au/collections/misc-religious/products/pooja-cotton-cloth-white-1m
POOJA COTTON CLOTH RED 1M,-99,$2.99,'/products/pooja-cotton-cloth-red-1m',misc-religious,https://www.ajijo.com.au/collections/misc-religious/products/pooja-cotton-cloth-red-1m
POOJA CLOTH YELLOW 1M,-99,$2.99,'/products/pooja-cloth-yellow-1m',misc-religious,https://www.ajijo.com.au/collections/misc-religious/products/pooja-cloth-yellow-1m
POOJA CLOTH GREEN 1M,-99,$2.99,'/products/pooja-cloth-green-1m',misc-religious,https://www.ajijo.com.au/collections/misc-religious/products/pooja-cloth-green-1m
POOJA CLOTH BLACK 1M,-99,$2.99,'/products/pooja-cloth-black-1m',misc-religious,https://www.ajijo.com.au/collections/misc-religious/products/pooja-cloth-black-1m
TONIC WATER 1.1 L SCHWEPPES,15,$3.10,'/products/tonic-water-1-1-l-schweppes',mixers,https://www.ajijo.com.au/collections/mixers/products/tonic-water-1-1-l-schweppes
SODA WATER 1.1L SCHWEPPES,3,$3.10,'/products/soda-water-1-1l-schweppes',mixers,https://www.ajijo.com.au/collections/mixers/products/soda-water-1-1l-schweppes
SCHWEPPES LIME 1.1 LITRE,-199,$2.99,'/products/schweppes-lime-1-1-litre',mixers,https://www.ajijo.com.au/collections/mixers/products/schweppes-lime-1-1-litre
BUNDABERG PEACH DRINK 375ML,-199,$2.99,'/products/bundaberg-peach-drink-375ml',mixers,https://www.ajijo.com.au/collections/mixers/products/bundaberg-peach-drink-375ml
BUNDABERG LEMON LIME BITTER 375ML,-199,$2.99,'/products/bundaberg-lemon-lime-bitter-375ml',mixers,https://www.ajijo.com.au/collections/mixers/products/bundaberg-lemon-lime-bitter-375ml
BUNDABERG GUAVA DRINK 375ML,-199,$2.99,'/products/bundaberg-guava-drink-375ml',mixers,https://www.ajijo.com.au/collections/mixers/products/bundaberg-guava-drink-375ml
BUNDABERG GINGER BEER 375ML,-199,$2.99,'/products/bundaberg-ginger-beer-375ml',mixers,https://www.ajijo.com.au/collections/mixers/products/bundaberg-ginger-beer-375ml
BUNDABERG DIET GINGER BEER 375ML,-199,$2.99,'/products/bundaberg-diet-ginger-beer-375ml',mixers,https://www.ajijo.com.au/collections/mixers/products/bundaberg-diet-ginger-beer-375ml
BUNDABERG CREAM SODA 375ML,-199,$2.99,'/products/bundaberg-cream-soda-375ml',mixers,https://www.ajijo.com.au/collections/mixers/products/bundaberg-cream-soda-375ml
LAMB CURRY MIX MOTHER'S RECIPE 100G,-99,$2.50,'/products/lamb-curry-mix-mothers-recipe-100g',mothers-recipe,https://www.ajijo.com.au/collections/mothers-recipe/products/lamb-curry-mix-mothers-recipe-100g
BUTTER CHICKEN 100G MOTHER'S RECIPE,-199,$2.50,'/products/butter-chicken-100g-mothers-recipe',mothers-recipe,https://www.ajijo.com.au/collections/mothers-recipe/products/butter-chicken-100g-mothers-recipe
PANEER BUTTER MASALA MOTHER'S RECIPE 75G,-99,$2.25,'/products/paneer-butter-masala-mothers-recipe-75g',mothers-recipe,https://www.ajijo.com.au/collections/mothers-recipe/products/paneer-butter-masala-mothers-recipe-75g
CHICKEN CURRY 80G MOTHER'S RECIPE,-99,$2.25,'/products/chicken-curry-80g-mothers-recipe',mothers-recipe,https://www.ajijo.com.au/collections/mothers-recipe/products/chicken-curry-80g-mothers-recipe
"PAV BHAJI MASHALA, MOTHER RECIPE 75 G",-99,$1.95,'/products/pav-bhaji-mashala-mother-recipe-75-g',mothers-recipe,https://www.ajijo.com.au/collections/mothers-recipe/products/pav-bhaji-mashala-mother-recipe-75-g
"Sweet Makhana, Uttam 200g",-99,$1.95,'/products/uttam-sweet-makhana',mouth-freshners,https://www.ajijo.com.au/collections/mouth-freshners/products/uttam-sweet-makhana
"Sugar Candy, Uttam, 200g",6,$2.00,'/products/uttam-sugar-candy',mouth-freshners,https://www.ajijo.com.au/collections/mouth-freshners/products/uttam-sugar-candy
TUTTY FRUITY GREEN 200G LATAS KITCHEN,-99,$2.99,'/products/tutty-fruity-green-200g-latas-kitchen',mouth-freshners,https://www.ajijo.com.au/collections/mouth-freshners/products/tutty-fruity-green-200g-latas-kitchen
"TUTTY FRUITY ORANGE, LATA KITCHEN 200G",-99,$1.99,'/products/tooti-fruity-orange-200g',mouth-freshners,https://www.ajijo.com.au/collections/mouth-freshners/products/tooti-fruity-orange-200g
TAMARIND CHURAN 200G,-99,$3.99,'/products/tamarind-churan-200g',mouth-freshners,https://www.ajijo.com.au/collections/mouth-freshners/products/tamarind-churan-200g
SWEET KHEEL 100G,-99,$2.75,'/products/sweet-kheel-100g',mouth-freshners,https://www.ajijo.com.au/collections/mouth-freshners/products/sweet-kheel-100g
ROASTED SESAME SEEDS 100G SPARK,-99,$2.50,'/products/roasted-sesame-seeds-100g-spark',mouth-freshners,https://www.ajijo.com.au/collections/mouth-freshners/products/roasted-sesame-seeds-100g-spark
ROASTED FENNEL SEEDS 100G SPARK,-99,$2.50,'/products/roasted-fennel-seeds-100g-spark',mouth-freshners,https://www.ajijo.com.au/collections/mouth-freshners/products/roasted-fennel-seeds-100g-spark
MINT FENNEL UTTAM 200G,-99,$3.50,'/products/mint-fennel-uttam-200g',mouth-freshners,https://www.ajijo.com.au/collections/mouth-freshners/products/mint-fennel-uttam-200g
SAMBAR POWDER MTR 200G,12,$3.50,'/products/sambar-powder-mtr-200g',mtr,https://www.ajijo.com.au/collections/mtr/products/sambar-powder-mtr-200g
"RASAM POWDER, MTR, 200G",10,$3.75,'/products/rasam-powder-mtr-200g',mtr,https://www.ajijo.com.au/collections/mtr/products/rasam-powder-mtr-200g
PILSBURY MULTIGRAIN ATTA ( flour) 5KG,12,$14.50,'/products/pilsbury-multigrain-atta-5kg',multigrain-flours,https://www.ajijo.com.au/collections/multigrain-flours/products/pilsbury-multigrain-atta-5kg
GREWAL MULTIGRAIN ATTA 5KG,-199,$12.50,'/products/grewal-multigrain-atta-5kg',multigrain-flours,https://www.ajijo.com.au/collections/multigrain-flours/products/grewal-multigrain-atta-5kg
Aashirvaad multigrain Atta (Flour) 5kg,5,$14.50,'/products/aashirvaad-atta-with-multigrains-5kg',multigrain-flours,https://www.ajijo.com.au/collections/multigrain-flours/products/aashirvaad-atta-with-multigrains-5kg
SUKMEL LUWANG CINNAMON MIX 50G,-99,$3.75,'/products/sukmel-luwang-cinnamon-mix-50g',nepalese-groceries,https://www.ajijo.com.au/collections/nepalese-groceries/products/sukmel-luwang-cinnamon-mix-50g
SUCROSE 250G,-99,$3.00,'/products/sucrose-250g',nepalese-groceries,https://www.ajijo.com.au/collections/nepalese-groceries/products/sucrose-250g
SAMFO 100G,-99,$2.25,'/products/samfo-100g',nepalese-groceries,https://www.ajijo.com.au/collections/nepalese-groceries/products/samfo-100g
RAYO GUNDRUK 100G,-99,$2.95,'/products/rayo-gundruk-100g',nepalese-groceries,https://www.ajijo.com.au/collections/nepalese-groceries/products/rayo-gundruk-100g
MUSTARD DRY LEAVES 100G,-99,$2.95,'/products/mustard-dry-leaves-100g',nepalese-groceries,https://www.ajijo.com.au/collections/nepalese-groceries/products/mustard-dry-leaves-100g
HOT LAPSI PICKLE 350G,-99,$4.50,'/products/hot-lapsi-pickle-350g',nepalese-groceries,https://www.ajijo.com.au/collections/nepalese-groceries/products/hot-lapsi-pickle-350g
HORSE GRAM (GAHAT) 490G,-99,$3.50,'/products/horse-gram-gahat-490g',nepalese-groceries,https://www.ajijo.com.au/collections/nepalese-groceries/products/horse-gram-gahat-490g
DRY RADISH LEAVES 100G,-99,$3.30,'/products/dry-radish-leaves-100g',nepalese-groceries,https://www.ajijo.com.au/collections/nepalese-groceries/products/dry-radish-leaves-100g
DHUNGRE PAPAD 200G,-99,$3.30,'/products/dhungre-papad-200g',nepalese-groceries,https://www.ajijo.com.au/collections/nepalese-groceries/products/dhungre-papad-200g
RASAM POWDER NIRAPARA 200G,-99,$3.50,'/products/rasam-powder-nirapara-200g',nirapara,https://www.ajijo.com.au/collections/nirapara/products/rasam-powder-nirapara-200g
MEAT MASALA NIRAPARA 200G,-99,$2.99,'/products/meat-masala-nirapara-200g',nirapara,https://www.ajijo.com.au/collections/nirapara/products/meat-masala-nirapara-200g
FISH MASALA NIRAPARA 200G,-99,$3.30,'/products/fish-masala-nirapara-200g',nirapara,https://www.ajijo.com.au/collections/nirapara/products/fish-masala-nirapara-200g
CHICKEN MASALA NIRAPARA 200G,-99,$2.99,'/products/chicken-masala-nirapara-200g',nirapara,https://www.ajijo.com.au/collections/nirapara/products/chicken-masala-nirapara-200g
GARAM MASALA NIRAPARA 100G,-99,$2.95,'/products/garam-masala-nirapara-100g',nirapara,https://www.ajijo.com.au/collections/nirapara/products/garam-masala-nirapara-100g
"MOM’S MAGIC CHICKEN NOODLES, KISHWAN, 4PKS( 65G EA)",9,$2.50,'/products/mom-s-magic-chicken-noodles-kishwan-4pks-65g-ea',noodles,https://www.ajijo.com.au/collections/noodles/products/mom-s-magic-chicken-noodles-kishwan-4pks-65g-ea
"FRIED NOODLES, INDOMIE, 10 PACKS(85G EA)",9,$7.50,'/products/copy-of-fried-noodles-indomie-10-packs85g-ea',noodles,https://www.ajijo.com.au/collections/noodles/products/copy-of-fried-noodles-indomie-10-packs85g-ea
"FRIED NOODLES, INDOMIE, 5 PACKS(85G EA)",9,$3.99,'/products/fried-noodles-indomie-5-packs85g-ea',noodles,https://www.ajijo.com.au/collections/noodles/products/fried-noodles-indomie-5-packs85g-ea
"HOT SPICY NOODLES, INDOMIE, 5 PACKS(85G EA)",9,$3.99,'/products/hot-spicy-noodle-indomie-5-packs85g-ea',noodles,https://www.ajijo.com.au/collections/noodles/products/hot-spicy-noodle-indomie-5-packs85g-ea
"HEARTY CHICKEN NOODLES, FANTASTIC, 105 G",15,$2.50,'/products/hearty-chicken-noodles-fantastic-105-g',noodles,https://www.ajijo.com.au/collections/noodles/products/hearty-chicken-noodles-fantastic-105-g
FANTASTIC BEEF NOODLES 105 G,15,$2.50,'/products/fantastic-beef-noodles-105-g',noodles,https://www.ajijo.com.au/collections/noodles/products/fantastic-beef-noodles-105-g
"COUSCOUS, SAN REMO, 1 KG",11,$5.50,'/products/couscous-san-remo-1-kg',noodles,https://www.ajijo.com.au/collections/noodles/products/couscous-san-remo-1-kg
"SEMIA, BRAHMINS, 400 G",12,$3.99,'/products/semia-brahmins-400-g',noodles,https://www.ajijo.com.au/collections/noodles/products/semia-brahmins-400-g
TOMATO RICE READY TO EAT 250G,7,$2.50,'/products/tomato-rice-ready-to-eat-250g',noodles,https://www.ajijo.com.au/collections/noodles/products/tomato-rice-ready-to-eat-250g
PEANUT BLANCHED PATTU 250G,17,$3.99,'/products/peanut-blanched-pattu-250g',nuts,https://www.ajijo.com.au/collections/nuts/products/peanut-blanched-pattu-250g
"Almond Raw, Pattu 500g",20,$10.99,'/products/almond-raw-pattu-500g',nuts,https://www.ajijo.com.au/collections/nuts/products/almond-raw-pattu-500g
PISTACHIOS KERNALS 100G PATTU,12,$6.50,'/products/pistachios-kernals-100g-pattu',nuts,https://www.ajijo.com.au/collections/nuts/products/pistachios-kernals-100g-pattu
PEANUT BLANCHED 500G PATTU,18,$6.99,'/products/peanut-blanched-500g-pattu',nuts,https://www.ajijo.com.au/collections/nuts/products/peanut-blanched-500g-pattu
CASHEW RAW PATTU 500G,-199,$13.50,'/products/cashew-raw-pattu-500g',nuts,https://www.ajijo.com.au/collections/nuts/products/cashew-raw-pattu-500g
CASHEW PIECE LARGE 500G PATTU,-199,$11.50,'/products/cashew-piece-large-500g-pattu',nuts,https://www.ajijo.com.au/collections/nuts/products/cashew-piece-large-500g-pattu
"Almond Raw, Pattu 250g",8,$5.99,'/products/almond-raw-pattu-250g',nuts,https://www.ajijo.com.au/collections/nuts/products/almond-raw-pattu-250g
TEZ MUSTARD OIL 1 LITRE,-99,$6.99,'/products/tez-mustard-oil-1-litre',oil,https://www.ajijo.com.au/collections/oil/products/tez-mustard-oil-1-litre
"MUSTARD OIL, BANOFUL, 1L",11,$6.99,'/products/mustard-oil-banoful-1l',oil,https://www.ajijo.com.au/collections/oil/products/mustard-oil-banoful-1l
"VEGETABLE OIL, COMMUNITY CO, 750 ML",16,$3.50,'/products/vegetable-oil-community-co-750-ml',oil,https://www.ajijo.com.au/collections/oil/products/vegetable-oil-community-co-750-ml
"SUNFLOWER OIL, COMMUNITY CO, 750 ML",10,$3.75,'/products/sunflower-oil-community-co-750-ml',oil,https://www.ajijo.com.au/collections/oil/products/sunflower-oil-community-co-750-ml
"RICE BRAN OIL,COMMUNITY CO, 500 G",10,$4.60,'/products/rice-bran-oil-community-co-500-g',oil,https://www.ajijo.com.au/collections/oil/products/rice-bran-oil-community-co-500-g
"VEGETABLE OIL, BLACK & GOLD, 2 L",9,$8.50,'/products/vegetable-oil-black-gold-2-l',oil,https://www.ajijo.com.au/collections/oil/products/vegetable-oil-black-gold-2-l
"SUNFLOWER OIL,BLACK & GOLD, 2 L",10,$8.99,'/products/sunflower-oil-black-gold-2-l',oil,https://www.ajijo.com.au/collections/oil/products/sunflower-oil-black-gold-2-l
"VEGETABLE OIL, GOLDEN FIELD, 5 L",4,$17.50,'/products/golden-field-veg-oil-5-l',oil,https://www.ajijo.com.au/collections/oil/products/golden-field-veg-oil-5-l
"COCONUT OIL, VISWAS, 1 LITRE",7,$9.95,'/products/viswas-coconut-oil-1-litre',oil,https://www.ajijo.com.au/collections/oil/products/viswas-coconut-oil-1-litre
DABUR LAL TAIL 50ML,-99,$3.00,'/products/dabur-lal-tail-50ml',oil-health-aids,https://www.ajijo.com.au/collections/oil-health-aids/products/dabur-lal-tail-50ml
CLOVE OIL 50ML,-99,$5.00,'/products/clove-oil-50ml',oil-health-aids,https://www.ajijo.com.au/collections/oil-health-aids/products/clove-oil-50ml
CASTOR OIL ASHWIN PHARMA100ML,-99,$2.00,'/products/castor-oil-ashwin-pharma100ml',oil-health-aids,https://www.ajijo.com.au/collections/oil-health-aids/products/castor-oil-ashwin-pharma100ml
KALONJI OIL,-99,$6.95,'/products/kalonji-oil',oil-health-aids,https://www.ajijo.com.au/collections/oil-health-aids/products/kalonji-oil
CASTOR OIL,-99,$5.50,'/products/castor-oil',oil-health-aids,https://www.ajijo.com.au/collections/oil-health-aids/products/castor-oil
"MULETHI POWDER, UTTAM, 200",10,$3.95,'/products/uttam-mulethi-powder',others,https://www.ajijo.com.au/collections/others/products/uttam-mulethi-powder
"UTTAM MULETHI, 100g",8,$3.25,'/products/uttam-mulethi',others,https://www.ajijo.com.au/collections/others/products/uttam-mulethi
RAJA CHUNA 100G,-99,$2.50,'/products/raja-chuna-100g',others,https://www.ajijo.com.au/collections/others/products/raja-chuna-100g
DANDIYA PAIR,-99,$4.99,'/products/dandiya-pair',others,https://www.ajijo.com.au/collections/others/products/dandiya-pair
DAMYANTI KATTHA 50G,-99,$2.99,'/products/damyanti-kattha-50g',others,https://www.ajijo.com.au/collections/others/products/damyanti-kattha-50g
PANEER SHREE GANESHA 300g,-99,$5.00,'/products/paneer-shree-ganesha',paneer,https://www.ajijo.com.au/collections/paneer/products/paneer-shree-ganesha
PANEER SAI SHREE 300g,-99,$5.50,'/products/paneer-sai-shree-300g',paneer,https://www.ajijo.com.au/collections/paneer/products/paneer-sai-shree-300g
PANEER SHARMA KITCHEN 300g,-99,$5.50,'/products/paneer-sharma-kitchen-300g',paneer,https://www.ajijo.com.au/collections/paneer/products/paneer-sharma-kitchen-300g
Sabrini Puri Papdi 500g,-199,$4.99,'/products/puri-papdi-500g-sabrini',panipuri,https://www.ajijo.com.au/collections/panipuri/products/puri-papdi-500g-sabrini
"Panipuri Chips, Uttam, 200g",2,$3.50,'/products/panipuri-papdi-chips-uttam-200g',panipuri,https://www.ajijo.com.au/collections/panipuri/products/panipuri-papdi-chips-uttam-200g
Sabrini Pani Puri Pellets 500g,-199,$5.99,'/products/pani-puri-pellets-500g-sabrini',panipuri,https://www.ajijo.com.au/collections/panipuri/products/pani-puri-pellets-500g-sabrini
Sabrini Pani puri kit 280g,-199,$5.99,'/products/pani-puri-kit-sabrini-280g',panipuri,https://www.ajijo.com.au/collections/panipuri/products/pani-puri-kit-sabrini-280g
Bikaji Panipuri Kit,9,$6.50,'/products/pani-puri-kit-bika-ji',panipuri,https://www.ajijo.com.au/collections/panipuri/products/pani-puri-kit-bika-ji
"DRY POTATO CHIPS, UTTAM, 200G",7,$2.95,'/products/uttam-dry-potato-chips-200g-uttam',panipuri,https://www.ajijo.com.au/collections/panipuri/products/uttam-dry-potato-chips-200g-uttam
PANI PURI 50PCS,-99,$7.50,'/products/pani-puri-50pcs',panipuri,https://www.ajijo.com.au/collections/panipuri/products/pani-puri-50pcs
"SAGO PAPAD WHITE, UTTAM, 200G",8,$2.99,'/products/sago-papad-white-200g',papadam,https://www.ajijo.com.au/collections/papadam/products/sago-papad-white-200g
"JEERA PAPAD, LIJJAT, 200G",12,$2.50,'/products/lijjat-jeera-papad-100g',papadam,https://www.ajijo.com.au/collections/papadam/products/lijjat-jeera-papad-100g
"FRYUMS (PAPAD) MIX, UTTAM 200G",-99,$2.25,'/products/fryums-papad-mix-200g-uttam',papadam,https://www.ajijo.com.au/collections/papadam/products/fryums-papad-mix-200g-uttam
"GARLIC PAPPADAM, MAHARAJA CHOICE, 200G",8,$2.75,'/products/garlic-pappadam-maharaja-choice-200g',papadam,https://www.ajijo.com.au/collections/papadam/products/garlic-pappadam-maharaja-choice-200g
"PAPPADAM CHILLI, MAHARAJA CHOICE, 200G",12,$2.75,'/products/copy-of-pappadam-plain-maharaja-choice-200g',papadam,https://www.ajijo.com.au/collections/papadam/products/copy-of-pappadam-plain-maharaja-choice-200g
"PAPPADAM PLAIN, MAHARAJA CHOICE, 200G",12,$2.75,'/products/pappadam-plain-maharaja-choice-200g',papadam,https://www.ajijo.com.au/collections/papadam/products/pappadam-plain-maharaja-choice-200g
GUJRATI MASALA KHICHIYA KEMCHHO 200G,8,$4.00,'/products/gujrati-masala-khichiya-kemchho-200g',papadam,https://www.ajijo.com.au/collections/papadam/products/gujrati-masala-khichiya-kemchho-200g
"SAGO (SABUDANA) PAPAD COLOUR, UTTAM, 200G",3,$2.25,'/products/sago-sabudana-papad-colour-200g-uttam',papadam,https://www.ajijo.com.au/collections/papadam/products/sago-sabudana-papad-colour-200g-uttam
"PLAIN PAPAD, MAHARAJA CHOICE, 100G",-199,$2.50,'/products/mc-plain-papad-100g',papadam,https://www.ajijo.com.au/collections/papadam/products/mc-plain-papad-100g
PEANUTS RAW RED PATTU 500G,-99,$5.75,'/products/peanuts-raw-red-pattu-500g',peanuts,https://www.ajijo.com.au/collections/peanuts/products/peanuts-raw-red-pattu-500g
PEANUT RAW SMALL 500G PATTU,-99,$4.99,'/products/peanut-raw-small-500g-pattu',peanuts,https://www.ajijo.com.au/collections/peanuts/products/peanut-raw-small-500g-pattu
"CHILLI PICKLE IN OIL,AHMED, 400G",5,$4.99,'/products/chilli-pickle-in-oil-ahmed-400g',pickle,https://www.ajijo.com.au/collections/pickle/products/chilli-pickle-in-oil-ahmed-400g
